1,0,38956,472,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19014409516066930,0,,
0,1,12669,39,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19014409516066930,0,,
2,2,39731,44,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19014409516066930,0,,
0,3,36115,658,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,19014409516066930,0,,
0,4,36116,295,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,19014409516066930,0,,
0,5,39872,104,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,19014409516066930,0,,
2,6,39876,138,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,19014409516066930,0,,
0,7,38929,317,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,19014409516066930,0,,
0,8,38268,199,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,19014409516066930,0,,
0,9,36053,209,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,19014409516066930,0,,
1,10,30482,75,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,19014409516066930,0,,
0,11,7569,538,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,19014409516066930,0,,
0,12,17837,824,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,19014409516066930,0,,
0,13,33916,525,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,19014409516066930,0,,
0,14,21800,166,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,19014409516066930,0,,
0,15,36593,229,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,19014409516066930,0,,
0,16,5267,34,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,19014409516066930,0,,
0,17,7775,84,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,19014409516066930,0,,
2,18,7751,193,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,19014409516066930,0,,
0,19,7756,99,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,19014409516066930,0,,
0,20,8170,95,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,19014409516066930,0,,
0,21,8183,104,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,19014409516066930,0,,
0,22,7766,107,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,19014409516066930,0,,
0,23,16026,897,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,19014409516066930,0,,
0,24,16026,189,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,19014409516066930,0,,
0,25,4868,570,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,19014409516066930,0,,
0,26,8166,8,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,19014409516066930,0,,
0,27,10155,884,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,19014409516066930,0,,
0,28,10373,148,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,19014409516066930,0,,
0,29,32161,5,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,19014409516066930,0,,
0,30,30110,5,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,19014409516066930,0,,
1,31,30111,14,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,19014409516066930,0,,
1,32,28612,10,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,19014409516066930,0,,
1,33,41804,12,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,19014409516066930,0,,
0,34,1805,1,0,29946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,19014409516066930,0,,
3,0,30112,8,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,19014409516066930,0,,
3,1,31401,13,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,19014409516066930,0,,
3,2,32826,15,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,19014409516066930,0,,
0,3,32827,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,19014409516066930,0,,
0,4,28615,3,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,19014409516066930,0,,
0,5,30113,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,19014409516066930,0,,
0,6,31406,7,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,19014409516066930,0,,
1000,0,40937,1,0,30000,0,1404,1403,1405,0,0,8,8,2,0,0,0,0,1000,6,0,19014409516066930,0,,
1000,2,40130,1,2622,23236,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,6,2,19014409516066930,0,25;43,忍者;蝰蛇剑士
1000,3,40131,1,2898,25644,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,6,3,19014409516066930,0,25,忍者
1000,4,40132,1,2760,23268,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,6,4,19014409516066930,0,25;43,忍者;蝰蛇剑士
1000,6,40133,1,2898,23394,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,6,6,19014409516066930,0,25;43,忍者;蝰蛇剑士
1000,7,40134,1,2815,23515,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,6,7,19014409516066930,0,25;43,忍者;蝰蛇剑士
1000,8,40147,1,1,27029,0,0,0,0,0,0,0,0,0,0,0,0,9293,1000,6,8,19014409516066930,0,25;43,忍者;蝰蛇剑士
1000,9,40152,1,1,26420,0,0,0,0,0,0,0,0,0,0,0,0,9292,1000,6,9,19014409516066930,0,25;43,忍者;蝰蛇剑士
1000,10,40157,1,1,40082,0,0,0,0,0,0,0,0,0,0,0,0,9294,1000,6,10,19014409516066930,0,25;43,忍者;蝰蛇剑士
1000,11,40162,1,1,26380,0,0,0,0,0,0,0,0,0,0,0,0,9295,1000,6,11,19014409516066930,0,22;25;32;33;43,机工士;忍者;舞者;吟游诗人;蝰蛇剑士
1000,12,39702,1,9194,38296,1,0,0,0,0,0,0,0,0,0,0,0,9295,1000,6,12,19014409516066930,0,25;43,忍者;蝰蛇剑士
1000,13,7886,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,6,13,19014409516066930,0,25,忍者
2000,0,1,459194198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,0,19014409516066930,0,,
2000,3,22,70126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,3,19014409516066930,0,,
2000,6,25,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,6,19014409516066930,0,,
2000,8,27,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,8,19014409516066930,0,,
2000,10,29,3204061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,10,19014409516066930,0,,
2000,27,46,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,27,19014409516066930,0,,
2000,28,10307,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,28,19014409516066930,0,,
2000,35,21072,37103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,35,19014409516066930,0,,
2000,36,21073,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,36,19014409516066930,0,,
2000,37,21074,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,37,19014409516066930,0,,
2000,38,21075,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,38,19014409516066930,0,,
2000,39,21076,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,39,19014409516066930,0,,
2000,40,21077,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,40,19014409516066930,0,,
2000,41,21078,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,41,19014409516066930,0,,
2000,42,21079,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,42,19014409516066930,0,,
2000,43,21080,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,43,19014409516066930,0,,
2000,44,21081,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,44,19014409516066930,0,,
2000,45,21172,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,45,19014409516066930,0,,
2000,46,21935,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,46,19014409516066930,0,,
2000,47,22525,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,47,19014409516066930,0,,
2000,48,25199,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,48,19014409516066930,0,,
2000,49,25200,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,49,19014409516066930,0,,
2000,50,26533,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,50,19014409516066930,0,,
2000,51,26807,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,51,19014409516066930,0,,
2000,52,28063,3390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,52,19014409516066930,0,,
2000,53,28186,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,53,19014409516066930,0,,
2000,54,28187,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,54,19014409516066930,0,,
2000,55,28188,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,55,19014409516066930,0,,
2000,56,30341,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,56,19014409516066930,0,,
2000,57,33913,2730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,57,19014409516066930,0,,
2000,58,33914,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,58,19014409516066930,0,,
2000,59,36656,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,59,19014409516066930,0,,
2000,60,36657,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,60,19014409516066930,0,,
2000,61,37854,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,61,19014409516066930,0,,
2000,62,38534,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,62,19014409516066930,0,,
2000,63,38952,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,63,19014409516066930,0,,
2000,64,39885,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,64,19014409516066930,0,,
2000,65,41079,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,65,19014409516066930,0,,
2000,66,41629,7085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12,66,19014409516066930,0,,
2001,0,2,2172,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,0,19014409516066930,0,,
2001,1,3,3743,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,1,19014409516066930,0,,
2001,2,4,2966,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,2,19014409516066930,0,,
2001,3,5,803,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,3,19014409516066930,0,,
2001,4,6,290,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,4,19014409516066930,0,,
2001,5,7,5063,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,5,19014409516066930,0,,
2001,6,8,8878,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,6,19014409516066930,0,,
2001,7,9,1166,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,7,19014409516066930,0,,
2001,8,10,4576,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,8,19014409516066930,0,,
2001,9,11,1536,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,9,19014409516066930,0,,
2001,10,12,5574,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,10,19014409516066930,0,,
2001,11,13,5250,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,11,19014409516066930,0,,
2001,12,14,748,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,12,19014409516066930,0,,
2001,13,15,4691,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,13,19014409516066930,0,,
2001,14,16,4236,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,14,19014409516066930,0,,
2001,15,17,3354,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,15,19014409516066930,0,,
2001,16,18,3456,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,16,19014409516066930,0,,
2001,17,19,2434,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,17,19014409516066930,0,,
0,0,2897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,0,19014409516066930,0,0,
0,1,3220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,1,19014409516066930,0,0,
0,2,3458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,2,19014409516066930,0,0,
0,3,3682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,3,19014409516066930,0,0,
0,4,3889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,4,19014409516066930,0,0,
0,26,3225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,26,19014409516066930,0,0,
0,127,3227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,127,19014409516066930,0,0,
0,131,2905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,131,19014409516066930,0,0,
0,132,3228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,132,19014409516066930,0,0,
0,133,3466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,133,19014409516066930,0,0,
0,134,3689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,134,19014409516066930,0,0,
0,135,3897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,135,19014409516066930,0,0,
0,138,4201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,138,19014409516066930,0,0,
0,145,7889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,145,19014409516066930,0,0,
0,146,7890,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,11,146,19014409516066930,0,0,
